201732_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201732_name;Shupe: Hunter
201732_tooltip;<keyword=deploy>Deploy</keyword>: Play a random card from your deck.
201733_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201733_name;Shupe: Hunter
201733_tooltip;<keyword=deploy>Deploy</keyword>: Split {Damage2} damage randomly between all enemy units.
201734_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201734_name;Shupe: Hunter
201734_tooltip;<keyword=deploy>Deploy</keyword>: Boost all units in your hand between {Boost} and {Boost2} power.
201735_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201735_name;Shupe: Hunter
201735_tooltip;<keyword=deploy>Deploy</keyword>: Destroy a random enemy.
201736_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201736_name;Shupe: Hunter
201736_tooltip;<keyword=deploy>Deploy</keyword>: Apply a random row effect to an enemy row.
201737_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201737_name;Shupe: Knight
201737_tooltip;Send Shupe to the Imperial Court Military Academy.
201738_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201738_name;Shupe: Knight
201738_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage3}.
201739_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201739_name;Shupe: Knight
201739_tooltip;<keyword=deploy>Deploy</keyword>: <keyword=lock>Lock</keyword> a unit.
201740_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201740_name;Shupe: Knight
201740_tooltip;<keyword=deploy>Deploy</keyword>: Gain <keyword=resilient>Resilience</keyword>.
201741_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201741_name;Shupe: Knight
201741_tooltip;<keyword=deploy>Deploy</keyword>: Destroy an enemy artifact.
201742_fluff;Other trolls always considered him a bit odd - after all, who in their right mind would prefer colorful scraps of paper to rocks?
201742_name;Shupe: Knight
201742_tooltip;<keyword=deploy>Deploy</keyword>: Boost an ally by {Boost4}.
201743_fluff;Her children inherited her beauty.
201743_name;Arachas Queen
201743_tooltip;Whenever an allied unit is destroyed during your turn, <keyword=spawn>Spawn</keyword> an Arachas Drone and <keyword=summon>Summon</keyword> it to a random allied row.
201744_fluff;Carried by the wind across the Continent... Sowing madness and blight where they fall.
201744_name;Spores
201744_tooltip;Restore a unit to its base power.
201748_fluff;As King Foltest likes to say, it's not size that counts, but whether it gets the job done.
201748_name;Foltest's Pride
201748_tooltip;<keyword=order>Order</keyword>, <keyword=melee>Melee</keyword>: Damage an enemy and all other enemies with power equal to it by {Damage}. \n<keyword=charge>Charge</keyword>: {Charges}.
201749_fluff;Smell that? That's the smell of happiness.
201749_name;Golden Froth
201749_tooltip;Boost all units on a row by {Boost}.
201753_fluff;We's the militia. We keep the peace.
201753_name;Peasant Militia
201753_tooltip;<keyword=deploy>Deploy</keyword>: Boost an ally by {Boost}.
201772_fluff;I accepted a job once, did it. Asked to choose my reward, I invoked the Law of Surprise.
201772_name;Geralt: Professional
201772_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Damage an enemy by {Damage}. If its power was a multiple of {Power}, destroy it instead.
201773_fluff;Bindings won't suffice. Nor will a gag render her any less dangerous. No, dimeritium is the only solution.
201773_name;Triss: Telekinesis
201773_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=create>Create</keyword> and play a bronze special card from either player's current deck.
201774_fluff;Dandelion told me all about your adventures. How he'd ready you for battle with his songs, how he tamed the kayran by playin' his lute...
201774_name;Dandelion: Vainglory
201774_tooltip;<keyword=deploy>Deploy</keyword>: Destroy an enemy Beast.
201776_fluff;The quill is mightier than the sword.
201776_name;Dandelion: Poet
201776_tooltip;<keyword=deploy>Deploy</keyword>: Draw a card, then play a card.
201777_fluff;Fear does not befit us. Yet, there is a certain d'hoine... Vernon Roche. Be wary of him.
201777_name;Roche: Merciless
201777_tooltip;<keyword=order>Order</keyword>: <keyword=seize>Seize</keyword> an enemy whose power is less than or equal to Roche Merciless' <keyword=charge>Charge</keyword> count, then remove all <keyword=charge>Charges</keyword>. \n<keyword=charge>Charge</keyword>: {Charges}.\nEvery turn, on turn start, gain {Charges2} <keyword=charge>Charge</keyword>.
201778_fluff;I must unite the clans. I'd rather avoid war, but if Nilfgaard aims to attack, we must repel them together.
201778_name;Cerys: Fearless
201778_tooltip;postponed
201779_fluff;I hold Brokilon dearer than my own life. She is a mother who cares for her children. I will defend her to my final breath.
201779_name;Call of the Forest
201779_tooltip;Shuffle an allied unit into your deck, then play a unit with the same primary category from your deck and boost it by {Boost}.
201780_fluff;Yes, I have seen the future. And you're not in it.
201780_name;Yennefer: Divination
201780_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=reveal>Reveal</keyword> a random unit from your deck, then boost an ally by its power.
201781_fluff;The sisters said you would come. They saw you arrive in the water's surface.
201781_name;Imlerith
201781_tooltip;<keyword=order>Order</keyword>: If you control the highest unit, damage a unit by {Damage}. \n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
201817_fluff;"Inconceivable. Impossible," Ciri thought, returning to her senses. "Unicorns don't exist, not any more, not in this world. Unicorns are extinct."
201817_name;Ihuarraquax
201817_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Each player <keyword=summon>Summons</keyword> the unit with the highest Recruit Cost from their deck to the melee row.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Each player <keyword=summon>Summons</keyword> the unit with the lowest Recruit Cost from their deck to the ranged row.
202044_fluff;Keep the vermin on a short leash. And don't be afraid to use that whip!
202044_name;Gimpy Gerwin
202044_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Damage an enemy and all copies of it by {Damage}.
202054_fluff;Garnish each serving with grated cheese. Add eyeballs to taste. Serve hot.
202054_name;Elf and Onion Soup
202054_tooltip;Destroy {Maxtargets} allied units of the same color, then <keyword=create>Create</keyword> and play a unit of that color.
202064_fluff;It's not reason I'm devoid of, just emotion.
202064_name;Ivo of Belhaven
202064_tooltip;<keyword=order>Order</keyword>, <keyword=melee>Melee</keyword>: Damage an enemy by {Damage}.\n<keyword=charge>Charge</keyword>: {Charges}.\nGain {Charge} <keyword=charge>Charge</keyword> whenever you play a Witcher.
202093_fluff;Dandelion, you're a cynic, a lecher, a liar – and my best friend.
202093_name;Dandelion: Vanquisher
202093_tooltip;No ability.
202094_fluff;One step toward that wagon and ye'll get an arrow in th' eye!
202094_name;Caravan Escort
202094_tooltip;No ability.
202095_fluff;By Melitele's grace, I swear that path was 'round here somewhere...
202095_name;Caravan Guide
202095_tooltip;No ability.
202096_fluff;If that's what it takes to save the world, it's better to let that world die.
202096_name;Geralt of Rivia
202096_tooltip;No ability.
202097_fluff;These little guys are almost cute, if you ignore the whole vicious killer aspect.
202097_name;Nekker
202097_tooltip;No ability.
202098_fluff;The Good Book says the world is a garden which the gods once conferred upon man. And we men have this garden neglected!
202098_name;Eyck of Denesle
202098_tooltip;<keyword=deploy>Deploy</keyword>: If you have a Dragon in your hand, gain <keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Destroy a unit with {Power} or more power.
202099_fluff;Th' Strays of Spalla – 'tis you who lead them? 'Tis you they call the Duke of Dogs?
202099_name;Gascon
202099_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Boost self by a random amount between {Power} and {Power2}.
202100_fluff;The boy's not fit to wear the crown. Hasn't sufficient wit nor valor. I know this, you know this… just, he knows it not.
202100_name;Prince Villem
202100_tooltip;<keyword=spying>Spying</keyword>.\n<keyword=deploy>Deploy</keyword>: Play a random gold card from your deck.
202101_fluff;Your Majesty… For the queen to question commoners, why, it's simply not proper…
202101_name;Count Caldwell
202101_tooltip;Every turn, on turn end, move to the row with the highest unit on the battlefield.
202102_fluff;Your engineer's got a pate like stewed meat, but he kens his trade, that's for certain.
202102_name;Xavier Lemmens
202102_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=banish>Banish</keyword> all cards in your opponent's graveyard.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=banish>Banish</keyword> all cards in your graveyard.
202103_fluff;When he took roost here, they fought 'im for near a century. Then the dragon got weary o' fightin' and they realized he weren't goin' nowheres, so… they cut a deal. He dinnae bother 'em, they give 'im what he needs.
202103_name;Keltullis
202103_tooltip;<keyword=melee>Melee</keyword>: Every turn, on turn end, destroy the lowest unit on the side with the most units.
202104_fluff;”What have I done?” the mage cried out, frightened of his own creation.
202104_name;Frightener: Awake
202104_tooltip;<keyword=immune>Immune</keyword>.
202105_fluff;The swamp underfoot suddenly exploded with a powerful splash. Two long, mantis-like forelimbs bristling with spikes shot out from the murk. The monstrous, green hooks seized an unlucky footman, dragging him beneath the water's surface.
202105_name;Glustyworp
202105_tooltip;<keyword=deploy>Deploy</keyword>: Destroy all units with {Power} power. For each unit destroyed, boost self by {Boost}.
202106_fluff;Brouver Hoog wanted to kick him out of Mahakam once for having a llama in his living room… it's a long story.
202106_name;Gabor Zigrin
202106_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Gain <keyword=resilient>Resilience</keyword>.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Gain <keyword=immune>Immune</keyword>.\nWhenever you play a Dwarf, boost self by {Boost}.
202107_fluff;Arrived here with his peddler's wagon full o' tricks an' gadgets. Went from house tae house, praised his rubbish tae the high heavens. An' what's it he sold us? Bombs that go off in yer hand! Beard-growth formula that makes yer hair catch fire!
202107_name;Barnabas Beckenbauer
202107_tooltip;<keyword=deploy>Deploy</keyword>: Boost an Elf, Dwarf, and Dryad ally by {Boost}.
202108_fluff;I promised I would never again use magic to harm others.
202108_name;Isbel of Hagge
202108_tooltip;<keyword=order>Order</keyword>, <keyword=ranged>Ranged</keyword>: Look at the top card from both decks. Keep one and give the other to your opponent.
202109_fluff;The coast's picked clean since long! So we set our longships up the Yaruga – for gold and glory!
202109_name;Lippy Gudmund
202109_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Swap your graveyard with your deck.
202110_fluff;Shields are for flower-pickin' saps.
202110_name;Dagur Two Blades
202110_tooltip;<keyword=melee>Melee</keyword>: Whenever an enemy takes damage, boost self by {Boost}.
202111_fluff;The Nilfgaardians proceeded in the queen's very direction without a sign of panic. The man leading the Nilfgaardians was clad in rich robes. He exuded pride... and the scent of musk.
202111_name;Traheaern var Vdyffir
202111_tooltip;<keyword=deploy>Deploy</keyword>: Look at the top {MaxTargets} cards in your opponent's deck and move 1 to their graveyard.
202112_fluff;Under your husband I served ten years, under you another eight. And never in that time did I fight for a more worthy cause.
202112_name;Reynard Odo
202112_tooltip;Whenever an allied unit with <keyword=charge>Charge</keyword> is played, give it 1 <keyword=charge>Charge</keyword>.
202113_fluff;Exceptions are a clear road to human blood spilt. All Scoia'tael must die. Leave the gods to sort the wheat from the chaff.
202113_name;Black Rayla
202113_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by the number of Human allies.
202114_fluff;What came first, the chicken or the egg? Compared to the conundrum that is the phoenix, that question seems downright trivial.
202114_name;Phoenix Hatchling
202114_tooltip;<keyword=doomed>Doomed</keyword>. <keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Transform into Phoenix.
202115_fluff;The king once dispatched an envoy to Eldain… despite my advice to the contrary. Found the envoy the next day, eyes gouged out, shaft of his white flag jammed down his throat.
202115_name;Eldain
202116_fluff;We're at war, when rulers don't strive nor choose. When rulers grasp sword and shield and ride out to defend their subjects.
202116_name;Queen Meve
202117_fluff;Frescoes on the tomb walls depicted Angren's swamps and the beasts that prowled them. Two words were inscribed over the largest of the horrors: Gvaern Ichaer – the Bloody Mistress.
202117_name;Gernichora
202118_fluff;In my home, in the civilized world, a general commands his force. He does not rush and thrash about like some rabid hound.
202118_name;Ardal aep Dahy
202119_fluff;We're after killin'. Nilfgaardians, Lyrians... 's all the same to us. Strife an' blood an' guts to wash away our shame.
202119_name;Arnjolf the Patricide
202121_fluff;Awoo, awoo, awooooo!
202121_name;Strays of Spalla
202121_tooltip;<keyword=deploy>Deploy</keyword>: Move a unit to the other row.
202122_fluff;Knew a young couple once—got separated right after the weddin'. Bomb in the carriage'll do that.
202122_name;Bomb Heaver
202122_tooltip;<keyword=deploy>Deploy</keyword>: Destroy an enemy artifact.
202124_fluff;Like a cross between a crab, a spider… and a mountain.
202124_name;Arachas Behemoth
202124_tooltip;No ability.
202125_fluff;Ugly – nature's way of saying "stay away."
202125_name;Arachas Drone
202125_tooltip;No ability.
202126_fluff;What's in the wagon? And why should I care?
202126_name;Mercenary Guard
202126_tooltip;No ability.
202127_fluff;Left, right, left, right... Couldn't we mix it up ev'ry now an' then?!
202127_name;Footman Deserter
202127_tooltip;No ability.
202128_fluff;Damned bowstring! I've got blisters on me fingers!
202128_name;Archer Deserter
202128_tooltip;No ability.
202129_fluff;Stick 'em with the pointy end.
202129_name;Spear
202129_tooltip;No ability.
202130_fluff;Symbolizing spring and rejuvenation, the swallow lent its name to this potion that accelerates the rate at which wounds scab over and heal.
202130_name;Swallow
202130_tooltip;Boost a unit by {Boost}.
202131_fluff;Stick 'em with the pointy end.
202131_name;Spear
202131_tooltip;<keyword=order>Order</keyword>: Damage an enemy by {Damage}.
202132_fluff;A twist of a witcher's fingers can light a lamp… or incinerate a foe.
202132_name;Geralt: Igni
202132_tooltip;<keyword=deploy>Deploy</keyword>: Destroy the highest enemy unit(s).
202133_fluff;I'm always try to help when I can. But I can't help if I'm dead.
202133_name;Dandelion: Well-Wisher
202133_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Boost all allies by {Power}.
202134_fluff;Her children inherited her beauty.
202134_name;Swarm Queen
202134_tooltip;Damage {MaxTargets} enemies by {Damage}.
202135_fluff;Elves have excellent vision and impeccable aim. Here, let me show you.
202135_name;Scoia'tael Archer
202135_tooltip;No ability.
202136_fluff;You mean to say the she–elf danced amidst the fray? Have you lost your mind, corporal?!
202136_name;Elven Wardancer
202136_tooltip;No ability.
202137_fluff;This forest is our home — and your grave.
202137_name;Commando Leader
202137_tooltip;<keyword=order>Order</keyword>: Boost a unit by {Boost}.
202138_fluff;Nature sometimes give lie to the phrase "youth is beauty."
202138_name;Arachas Hatchling
202138_tooltip;No ability.
202139_fluff;This elf's mine. Mine, I say!
202139_name;Caravan Leader
202139_tooltip;Damage a unit and units adjacent to it by {Damage}.
202140_fluff;Remember, cadets! He who first draws his blade has the advantage over his foe!
202140_name;Tactical Advantage
202140_tooltip;<keyword=immune>Immune</keyword>.\n<keyword=order>Order</keyword>: Boost an ally by {Boost}, then <keyword=banish>Banish</keyword> self.\nIf moved away from the battlefield, <keyword=banish>Banish</keyword> self.
202141_fluff;INVISIBLE, IGNORE
202141_name;INVISIBLE, IGNORE
202142_fluff;Take heed, gents, there's nekkers under this here bridge.
202142_name;Nekker Warrior
202142_tooltip;No ability.
202143_fluff;If ghouls are part of the Circle of Life… then it's one vicious circle.
202143_name;Ghoul
202143_tooltip;No ability.
202144_fluff;Fog creeps on little cat feet. Foglets creep over the bodies of their victims.
202144_name;Foglet
202144_tooltip;No ability.
202145_fluff;Many primal fears lurk in the hearts of men. The fear of the mist is well–founded…
202145_name;Ancient Foglet
202145_tooltip;No ability.
202146_fluff;A fiend looks a bit like a deer. An enormous, evil deer.
202146_name;Fiend
202146_tooltip;No ability.
202147_fluff;There! 'Tween them trees!
202147_name;Tracker
202147_tooltip;<keyword=order>Order</keyword>: Damage a unit by {Damage}.
202148_fluff;My king enjoys life... enjoys pleasures and indulges often. But none of this has hindered his ability to govern the realm bloody well.
202148_name;King Demavend III
202148_tooltip;<keyword=order>Order</keyword>: Give {Charge} <keyword=charge>Charge</keyword> to a unit. \n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
202149_fluff;Don't matter if it crawls, slithers, climbs—you name it, I've eaten it. As for things that fly... I once ate a kite just 'cause it had flour stuck to it.
202149_name;Angoulême
202149_tooltip;<keyword=order>Order</keyword>: Play a random artifact from your opponent's deck.
202150_fluff;It's been near half a century since I last practiced medicine. The years haven't been kind to my memory... Nor the dexterity of my fingers.
202150_name;Vysogota of Corvo
202150_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>, <keyword=ranged>Ranged</keyword>: Boost a unit by {Boost}. \n<keyword=charge>Charge</keyword>: {Charges}.\nGain {Charges2} <keyword=charge>Charge</keyword> whenever either player plays a card.
202151_fluff;From afar, he looks like a bear. From up close, well... A larger bear.
202151_name;Falibor
202151_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Destroy an enemy unit with <keyword=order>Orders</keyword>.
202152_fluff;Anna hated her husband so much that she was ready to do anything in order to be free of the man — and the child he had put inside her.
202152_name;Anna Strenger
202152_tooltip;If on turn end this unit is boosted, boost adjacent units by {Boost}.
202153_fluff;A horseman's worth no less than his steed. And Lyrian horses are among the Continent's best.
202153_name;Lyrian Cavalry
202153_tooltip;Whenever you play a unit with <keyword=order>Orders</keyword>, boost self by {Boost}.
202154_fluff;Get off your high horse and face me!
202154_name;Rivian Pikeman
202154_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}. If it was destroyed, damage another enemy by {Damage2}.
202155_fluff;I can find the bull's-eye from a hundred paces! Perhaps not with my first shot, mind you...
202155_name;Lyrian Arbalest
202155_tooltip;<keyword=order>Order</keyword>: Damage a unit by {Damage}. \n<keyword=charge>Charge</keyword>: {Charges}.\nGain {Charges2} <keyword=charge>Charge</keyword> whenever you play a card with <keyword=order>Orders</keyword>.
202156_fluff;Best not laugh at their silly-arse hats. Believe me.
202156_name;Lyrian Landsknecht
202156_tooltip;<keyword=order>Order</keyword>: Damage a unit by {Damage}. If Lyrian Landsknecht is boosted, damage a unit by {Damage2} instead.
202157_fluff;Sure, I'll patch you up. Gonna cost you though.
202157_name;Hawker Healer
202157_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Boost an ally by {Boost}.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=heal>Heal</keyword> an ally.
202158_fluff;Elf, dwarf, makes no difference – long as they've got coin.
202158_name;Hawker Support
202158_tooltip;<keyword=deploy>Deploy</keyword>: Boost an ally by {Boost}.
202159_fluff;Combat is a dance, and you must never allow your opponent to lead.
202159_name;Elven Swordmaster
202159_tooltip;<keyword=order>Order</keyword>: Damage an enemy by {Damage}.\n<keyword=cooldown>Cooldown</keyword>: {Cooldown2}.\nIf the enemy was destroyed, reduce <keyword=cooldown>Cooldown</keyword> by {Cooldown1}.
202160_fluff;You'll smell them long before you see them.
202160_name;Rotfiend
202160_tooltip;No ability.
202161_fluff;Our folk they feed, and our foes they bleed.
202161_name;Lyrian Scytheman
202161_tooltip;<keyword=deploy>Deploy</keyword>: Boost self by {Boost} for each boosted ally.
202162_fluff;Alive or dead, this elf shall be mine. Mark my words.
202162_name;Caravan Leader
202162_tooltip;No ability.
202163_fluff;Elven blades are light, yet deal heavy wounds.
202163_name;Elven Blade
202163_tooltip;Damage a non-Elf unit by {Damage}.
202164_fluff;We'll never be taken by surprise. Not on my watch.
202164_name;Elven Sentry
202164_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by the number of rows separating it from this unit.
202165_fluff;Man or deer, it's the same idea – aim 'tween the shoulders.
202165_name;Elven Hunter
202165_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}. If it survives, boost self by {Boost}.
202166_fluff;Do you feel lucky? Well, do ya, dh'oine?!
202166_name;Elven Roughneck
202166_tooltip;No ability.
202167_fluff;Most left out of fear. I left 'cause I was bored.
202167_name;Sadist Deserter
202167_tooltip;No ability.
202168_fluff;Why learn to change iron to gold when I can simply earn it by using what I already know?
202168_name;Sorceress Mercenary
202168_tooltip;<keyword=deploy>Deploy</keyword>: Boost a unit by {Boost}.
202169_fluff;Bones and oaths —I've proven quite skilled at breaking both.
202169_name;Champion Mercenary
202169_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Boost self by {Boost}.
202170_fluff;Finally! I can play what I want, as loud as I want!
202170_name;Drummer
202170_tooltip;Every 5 turns, on turn start, boost adjacent units by {Boost}.
202171_fluff;Whosoever wields it shall find victory in battle. Then betrayed shall he perish.
202171_name;Cursed Blade
202171_tooltip;<keyword=order>Order</keyword>: Boost a unit by {Boost} and give it <keyword=doomed>Doomed</keyword>, then destroy self.
202172_fluff;Don't know which was worse in the army — the pay or the food.
202172_name;Veteran
202172_tooltip;No ability.
202173_fluff;One step toward that wagon and ye'll get an arrow in th' eye!
202173_name;Caravan Escort
202173_tooltip;No ability.
202174_fluff;By Melitele's grace, I swear that path was 'round here somewhere...
202174_name;Caravan Guide
202174_tooltip;No ability.
202175_fluff;What's in the wagon? And why should I care?
202175_name;Mercenary Guard
202175_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Boost self by {Boost2}.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Boost all other units on this row by {Boost}.
202176_fluff;A good commander's dream… and a bad one's horror.
202176_name;Impenetrable Fog
202176_tooltip;Apply this row effect to an enemy row:\nFor {Counter} turns, on turn start, damage the highest unit on this row by {Damage}.
202177_fluff;They say elves understand horses better than they do humans. They're not wrong.
202177_name;Scoia'tael Rider
202177_tooltip;<keyword=deploy>Deploy</keyword>: Damage a unit by {Damage}.
202178_fluff;Abandon a friend in peril? Never!
202178_name;Dandelion: Loyal Friend
202178_tooltip;On round end, move this card from the graveyard to your deck.
202179_fluff;Remember, cadets! He who first draws his blade has the advantage over his foe!
202179_name;Tactical Advantage
202179_tooltip;<keyword=immune>Immune</keyword>. <keyword=doomed>Doomed</keyword>.\n<keyword=order>Order</keyword>: Boost an ally by {Boost}, then <keyword=banish>Banish</keyword> self.
202180_fluff;Sun shone bright just a moment past! On the gods I swear it!
202180_name;Unnatural Fog
202180_tooltip;Every turn, on turn start, damage the highest unit on this row by {Damage}.
32_name_lt;Ragh Nar Roog
32_tooltip_lt;Every turn, on turn start, damage the highest unit on this row by {Damage}.
4_name_lt;Torrential Rain
4_tooltip_lt;For {Counter} turns, on turn start, damage {MaxTargets} random units by {Damage}.
64_name_lt;Skellige Storm
64_tooltip_lt;For {Counter} turns, on turn start, damage all units on a row by {Damage}.
card_category_1;Double Agent
card_category_10;Wild Hunt
card_category_11;Tactic
card_category_12;Beast
card_category_13;Leader
card_category_14;Mage
card_category_15;Boss
card_category_16;Vampire
card_category_17;Cintra
card_category_18;Insectoid
card_category_19;Stray
card_category_2;Construct
card_category_20;Spell
card_category_21;Redania
card_category_22;Siege Support
card_category_23;Clan Drummond
card_category_24;Specter
card_category_25;Cursed
card_category_26;Soldier
card_category_27;Kaedwen
card_category_28;Vodyanoi
card_category_29;Clan Tuirseach
card_category_3;Clan Tordarroch
card_category_30;Clan Dimun
card_category_31;Witcher
card_category_32;Cultist
card_category_33;Alchemy
card_category_34;Reckless
card_category_35;Clan Heymaey
card_category_36;Blitz
card_category_37;Dryad
card_category_38;Special
card_category_39;Elf
card_category_4;Lyria
card_category_40;Necrophage
card_category_41;Machine
card_category_42;Aedirn
card_category_43;Support
card_category_44;Clan an Craite
card_category_46;Trap
card_category_47;Dwarf
card_category_48;Draconid
card_category_49;Siege Engine
card_category_5;Temeria
card_category_50;Officer
card_category_52;Weather
card_category_53;Organic
card_category_54;Item
card_category_55;Hazard
card_category_56;Boon
card_category_57;Ambush
card_category_58;Doomed
card_category_59;Bear
card_category_6;Ogroid
card_category_60;Blue Stripes
card_category_61;Breedable
card_category_62;Devourer
card_category_63;Dragon
card_category_64;Harpy
card_category_65;Medic
card_category_66;Stubborn
card_category_67;Permadeath
card_category_68;Peasant
card_category_69;Potion
card_category_7;Relict
card_category_70;Regressing
card_category_71;Shapeshifter
card_category_73;Token
card_category_75;Agent
card_category_76;Pirate
card_category_77;Ship
card_category_78;Human
card_category_79;Knight
card_category_8;Clan Brokvar
card_category_80;Gnome
card_category_81;Plant
card_category_82;Demon
card_category_83;Bandit
card_category_84;Vran
card_category_85;Druid
card_category_86;Warrior
card_category_87;Svalblod
card_category_9;Test
card_token_berserk;obsolete
card_token_doomed;Status that removes the unit from the game after it moves to the graveyard.
card_token_immune;Cannot be targeted.
card_token_lock;Status that disables a card’s abilities and removes other statuses. Disables and flips over face-down cards.
card_token_marked;This unit is marked. It is now the target of the abilities of the card that marked it.
card_token_resilience;Status that allows a card to remain on the board at round end, then restores it to base power if boosted.
card_token_spying;Status for a unit played on or moved to the opposite side of the battlefield.
keyword_ambush;<#600101>Ambush:</color> Played face down, then flips over when the ability's condition is met.
keyword_armor;<#600101>Armor:</color> Absorbs a given amount of damage, then is removed.
keyword_aura;<#600101>Aura:</color> Passive ability that is undone when the unit is destroyed or Locked.
keyword_banish;<#600101>Banish:</color> Remove from the game. Does not trigger Deathwish abilities.
keyword_banish_in_graveyard;<#600101>Doomed:</color> Units: Remove from the game when moved from the Board to the Graveyard.\nSpecial Cards: Remove from the game after triggering the card's ability.
keyword_bloodthirst;<#600101>Bloodthirst:</color> Number of damaged enemy units required to trigger this ability.
keyword_bond;<#600101>Bond:</color> Trigger this ability each time a copy of this Unit is played on the same side.
keyword_boon;<#600101>Boon:</color> Positive row effect. Replaced by other row effects and removed on round end.
keyword_boost;<#600101>Boost:</color> Increase a Unit's current Power.
keyword_boosted;<#600101>Boosted:</color> A Boosted Unit's current Power is more than its base Power.
keyword_brave;<#600101>Brave:</color> Trigger this ability if your opponent is winning the current Round (calculated after placing this Unit and any Units it Spawns).
keyword_charge;<#600101>Charge:</color> The number of times an Order ability can be used. Only cards with Charge: X can gain additional Charges.
keyword_charm;<#600101>Charm:</color> Move an enemy to the opposite row.
keyword_clone;<#600101>Clone:</color> An exact copy of a card, with the same current Power and abilities.
keyword_conceal;<#600101>Conceal:</color> Turn over a face-up card in hand.
keyword_consume;<#600101>Consume:</color> Eat a unit and boost by its power. If it's on the battlefield, destroy it. If in hand or deck, move it to the graveyard. If in the graveyard, remove it from the game.
keyword_cooldown;<#600101>Cooldown:</color> The number of turns before an Order ability can be reused.
keyword_counter;<#600101>Counter:</color> Reduce the Counter whenever the given condition is met. Reset the Counter when the Unit leaves the Board.
keyword_craven;<#600101>Craven:</color> Trigger this ability if your opponent is losing the current Round.
keyword_create;<#600101>Create:</color> Spawn one of three randomly chosen cards from a specified faction and from neutral cards, unless otherwise specified.
keyword_crew;<#600101>Crew:</color> This unit triggers the ability of Crewed units played adjacent to it.
keyword_crewed;<#600101>Crewed:</color> When played, trigger this ability once for each adjacent Crew unit.
keyword_damage;<#600101>Damage:</color> Decrease a Unit's current Power.
keyword_damaged;<#600101>Damaged:</color> A Damaged Unit's current Power is less than its base Power.
keyword_deadlock;<#600101>Clash:</color> Trigger this ability only if neither player has passed.
keyword_deathwish;<#600101>Deathwish:</color> Trigger this ability when moved from the battlefield to the graveyard. Note: Units that are Banished are not sent to the graveyard.
keyword_demote;<#600101>Demote:</color> Convert a Gold card to Silver (or Bronze, if Bronze was the card's original color).
