1_name_lt;刺骨冰霜
201631_tooltip;<keyword=deploy>部署：</keyword>选择己方手牌中 1 张单位牌，用己方手牌中与它共享主要类别的单位牌数量增益自身。
201632_fluff;“这把剑上刻的是什么？诅咒吗？”“不，是脏话。”
201632_name;矮人符文剑
201632_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。\n每当“矮人符文剑”摧毁 1 个敌军单位，其 <keyword=order>指令</keyword>能力的伤害便提高 {Damage2} 点，移出战场后重置。
201633_fluff;有些武器在整个北方领域都禁止使用。因为它们所造成的伤害超出了人们的想象。
201633_name;染血连枷
201633_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>对 1 个敌军单位造成“染血连枷”<keyword=charge>充能</keyword>数的伤害，之后移除所有<keyword=charge>充能</keyword>。\n<keyword=charge>充能：</keyword>{Charges}。\n每有友军单位获得<keyword=charge>充能</keyword>，自身获得等量<keyword=charge>充能</keyword>。
201634_fluff;只要一块小石子，我们就都完蛋了。
201634_name;贝克尔的岩崩术
201634_tooltip;对 1 个单位造成 {Damage} 点伤害。
201635_fluff;“以诸神的名义，猎魔人，你把这鬼东西拿来干嘛？！‘我要那畜生的脑袋！’这句话不过是打个比方！”
201635_name;豪猎而归
201635_tooltip;摧毁基础战力最高的单位。
201636_fluff;被人类痛恨，被精灵唾骂，而且学校操场上谁都不肯带他们玩。难怪半精灵一肚子委屈。
201636_name;半精灵猎人
201636_tooltip;<keyword=deploy>部署：</keyword>己方每控制 1 个神器，便对 1 个敌军单位造成 {Damage} 点伤害。
201637_fluff;在瑟瑞卡尼亚，龙神崇拜体现在日常生活的各个方面。因此也难怪他们会以此为武器命名了……
201637_name;龙之梦
201637_tooltip;在对方单排降下整排效果：\n{Counter} 回合后，在回合开始时，爆炸并对同排所有单位造成 {Damage} 点伤害。
201638_fluff;“他们说精灵踏雪无痕。不过要我说，‘他们’不过是一帮住在乡下的白痴，就知道胡说八道。”
201638_name;精灵斥候
201638_tooltip;每有 1 个己方“陷阱”被触发，便获得 {Boost} 点增益。
201639_fluff;“咚咚咚，有人在家吗？”
201639_name;军营
201639_tooltip;使 1 个单位获得 {Boost} 点增益。
201642_fluff;看上去很精美，但顶多也就只能用来抹抹黄油。
201642_name;华美的长剑
201642_tooltip;待定文字
201643_fluff;精灵的利剑轻盈，却能造成重伤。
201643_name;精灵利剑
201643_tooltip;待定文字
201644_fluff;“没人会把我当成一名老练的盔甲师傅。只是一个人类，而且还是个女人。可是矮人铁匠就不同了……”
201644_name;尤娜
201644_tooltip;<keyword=order>指令：</keyword><keyword=heal>治愈</keyword> 1 个友军单位 {Boost} 点战力。\n<keyword=charge>充能：</keyword>{Charges}。\n每有 1 个相邻单位受到伤害，则<keyword=charge>充能</keyword> +{Charges2}。
201645_fluff;要是被它击倒，你就别想再爬起来了。
201645_name;碎骨陷阱
201645_tooltip;<keyword=ambush>伏击：</keyword>{Counter} 回合后，对对方单位最多一排上的所有敌军单位造成 {Damage} 点伤害。\n<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>正面朝上翻开，对单排的所有单位造成 {Damage2} 点伤害。
201646_fluff;能引发这样的疯狂，想必是极其可怖的……
201646_name;迪兰
201646_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>将己方牌组中最多 {MaxTargets} 张卡牌移至己方墓场。
201647_fluff;有一天等你老了，也会难逃被石头砸中的厄运。
201647_name;乱石飞舞
201647_tooltip;对 1 个敌军单位造成 {Damage} 点伤害，并将其移至所在半场另一排。
201648_fluff;在阿德卡莱的一次骑士比武中，赛尔奇克打断了范德格里夫特的长剑。于是，愤怒的范德格里夫特下令铸造一把新的兵刃，还在上面附了强大的符文石。
201648_name;范德格里夫特之剑
201648_tooltip;每打出 1 名“士兵”至同排，便使其获得 {Boost} 点增益。
201650_fluff;萨宾娜·葛丽维希格用尽最后一口气，施放出一道强大的诅咒，不但处刑人遭了殃，留在附近的所有人也都没能幸免。
201650_name;萨宾娜的地狱之火
201650_tooltip;对每个非“鬼灵”单位造成 {Damage} 点伤害。若有任意一个被摧毁，则重复此能力。
201653_fluff;从前，玛哈坎举办过一次吹号角比赛。那一天，矮人们学到了重要的一课：不要在积雪殷厚的雪山下大声吹号。
201653_name;玛哈坎号角
201653_tooltip;<keyword=ambush>伏击：</keyword>当对方放弃跟牌时，使相邻单位获得 {Boost} 点增益。
201656_fluff;“把长矛立起来，懒虫！一匹马都不能放过去！”
201656_name;精良的长矛
201656_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
201657_fluff;确实引人注目。
201657_name;寄生虫
201657_tooltip;对 1 个敌军单位造成 {Damage} 点伤害，或使 1 个友军单位获得 {Boost} 点增益。
201659_fluff;就是一个绞盘。没什么可大惊小怪的。
201659_name;绞盘
201659_tooltip;从己方墓场打出 1 张铜色“机械”牌。
201660_fluff;进入那片森林的人，没一个活着回来……
201660_name;卢恩
201660_tooltip;<keyword=deathwish>遗愿：</keyword>回合结束时，从己方墓场<keyword=summon>召唤</keyword>此单位至己方随机一排。
201661_fluff;要造桥，不要造城墙。
201661_name;哨卫
201661_tooltip;待定文字
201662_fluff;我不会拿自己的性命去碰运气。我会拿上一把长剑，厚厚地涂上一层吊死鬼之毒。
201662_name;吊死鬼之毒
201662_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>摧毁自身和所有战力与“吊死鬼之毒”<keyword=charge>充能</keyword>数相同的单位。\n<keyword=charge>充能：</keyword>{Charges2}。\n每回合开始时，以及每当己方打出 1 张“谋略”牌时，自身获得<keyword=charge>充能</keyword> +{Charges}。
201664_fluff;“以眼还眼，我们最后一定会全都变成瞎子。”
201664_name;维尔海夫
201664_tooltip;<keyword=deploy>部署：</keyword>触发相邻铜色“士兵”单位的<keyword=deploy>部署</keyword>能力。
201676_fluff;为蓝山的精灵走私粮食最多的人当属盖尔。他为他们带来了一袋袋芜菁，还有最最珍贵的韭菜，因此被亲切地称作“舅舅”。
201676_name;帕扶科“舅舅”盖尔
201676_tooltip;<keyword=order>指令：</keyword>对 1 个单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
201696_fluff;“快走！这是个该死的陷阱！”
201696_name;保利·达尔伯格
201696_tooltip;<keyword=order>指令：</keyword>使左边 1 个单位获得 {Boost} 点增益；或使右边 1 个单位获得<keyword=immune>免疫</keyword>。
201697_fluff;吸血鬼们纷纷表示：使用这种药水有违体育精神。
201697_name;黑血
201697_tooltip;下一次有敌军单位获得增益时，将其与自身一并摧毁。
201698_fluff;一些食腐生物袭击过人类后，便再也不满足于区区腐肉了……
201698_name;欧兹瑞尔
201698_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword><keyword=consume>吞噬</keyword>对方墓场中的 1 个单位。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword><keyword=consume>吞噬</keyword>己方墓场中的 1 个单位。
201699_fluff;应该不会对游客开放……
201699_name;尼弗迦德大门
201699_tooltip;待定文字
201700_fluff;“桥桥？巨魔造，很久很久前。”
201700_name;守桥巨魔
201700_tooltip;<keyword=deathwish>遗愿：</keyword>使战力最高的友军单位获得 {Boost} 点增益。
201701_fluff;岩洞中先前还和石头没什么两样的怪物，倏地瞪大眼睛，充满恶意地盯着他。
201701_name;须岩怪
201701_tooltip;<keyword=order>指令：</keyword><keyword=consume>吞噬</keyword> 1 个友军单位。\n<keyword=charge>充能：</keyword>{Charges}。
201704_fluff;“如果斥候没有回来，我们就掉头。乡下的人说这些树林里全是松鼠。我指的可不是啃松果的那种。”
201704_name;斥候
201704_tooltip;<keyword=deploy>部署：</keyword>从己方单排移除 1 个“整排效果”。
201709_fluff;“这把剑上刻的是什么？诅咒吗？”“不，是脏话。”
201709_name;均衡
201709_tooltip;对战力为奇数的所有敌军单位造成 {Damage} 点伤害。
201710_fluff;“这把剑上刻的是什么？诅咒吗？”“不，是脏话。”
201710_name;分裂
201710_tooltip;对战力为偶数的所有敌军单位造成 {Damage} 点伤害。
201725_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201725_name;店店：法师
201725_tooltip;派“店店”去班·阿德学院，见见那里的小伙子们。
201726_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201726_name;店店：法师
201726_tooltip;<keyword=deploy>部署：</keyword>将双方手牌中最右侧的牌转变为 1 张随机“特殊”牌。
201727_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201727_name;店店：法师
201727_tooltip;<keyword=deploy>部署：</keyword>将 1 个随机单位移至对称排。
201728_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201728_name;店店：法师
201728_tooltip;<keyword=deploy>部署：</keyword>在所有排降下 1 个随机“整排效果”。
201729_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201729_name;店店：法师
201729_tooltip;<keyword=deploy>部署：</keyword>对战场上所有其他单位造成共计 {Damage} 点伤害，由它们随机分摊。
201730_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201730_name;店店：法师
201730_tooltip;<keyword=deploy>部署：</keyword>在双方半场随机一排各<keyword=spawn>生成</keyword>并<keyword=summon>召唤</keyword> 1 个随机单位。
201731_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201731_name;店店：猎人
201731_tooltip;派“店店”去多尔·布雷坦纳的森林。
201732_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201732_name;店店：猎人
201732_tooltip;<keyword=deploy>部署：</keyword>从己方牌组随机打出 1 张牌。
201733_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201733_name;店店：猎人
201733_tooltip;<keyword=deploy>部署：</keyword>对所有敌军单位造成共计 {Damage2} 点伤害，由它们随机分摊。
201734_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201734_name;店店：猎人
201734_tooltip;<keyword=deploy>部署：</keyword>使己方手牌中所有单位获得 {Boost} - {Boost2} 点增益。
201735_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201735_name;店店：猎人
201735_tooltip;<keyword=deploy>部署：</keyword>随机摧毁 1 个敌军单位。
201736_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201736_name;店店：猎人
201736_tooltip;<keyword=deploy>部署：</keyword>在对方单排降下 1 个随机“整排效果”。
201737_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201737_name;店店：骑士
201737_tooltip;派“店店”去帝国宫廷军事学院。
201738_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201738_name;店店：骑士
201738_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage3} 点伤害。
201739_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201739_name;店店：骑士
201739_tooltip;<keyword=deploy>部署：</keyword><keyword=lock>锁定</keyword> 1 个单位。
201740_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201740_name;店店：骑士
201740_tooltip;<keyword=deploy>部署：</keyword>获得<keyword=resilient>坚韧</keyword>。
201741_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201741_name;店店：骑士
201741_tooltip;<keyword=deploy>部署：</keyword>摧毁 1 个敌军神器。
201742_fluff;其他巨魔都觉得他是个异类，毕竟在巨魔们看来，谁会喜欢彩色纸片胜过喜欢石头呢？
201742_name;店店：骑士
201742_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军单位获得 {Boost4} 点增益。
201743_fluff;她的孩子们完美继承了她的美貌。
201743_name;蟹蜘蛛女王
201743_tooltip;在己方回合，每有 1 个友军单位被摧毁，则<keyword=spawn>生成</keyword> 1 个“蟹蜘蛛雄蛛”，并将其<keyword=summon>召唤</keyword>至己方随机一排。
201744_fluff;随风扬遍世界……所到之处种下凋零与疯狂。
201744_name;孢子
201744_tooltip;将 1 个单位的战力恢复至基础值。
201748_fluff;正如弗尔泰斯特国王常说的那样，尺寸并不重要，关键要好用。
201748_name;弗尔泰斯特之傲
201748_tooltip;<keyword=order>指令</keyword>，<keyword=melee>近战：</keyword>对 1 个敌军单位和战力与之相同的所有其他敌军单位造成 {Damage} 点伤害。\n<keyword=charge>充能：</keyword>{Charges}。
201749_fluff;闻到了吗？那是幸福的味道。
201749_name;黄金酒沫
201749_tooltip;使单排所有单位获得 {Boost} 点增益。
201753_fluff;“瞧，我们是民兵。我们保卫和平。”
201753_name;农民民兵
201753_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军单位获得 {Boost} 点增益。
201772_fluff;“我曾经完成过一份委托。对方要我选择奖赏，我便依照意外律向他索要回报。”
201772_name;杰洛特：猎魔专家
201772_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。若其战力为 {Power} 的倍数，则改为将其摧毁。
201773_fluff;捆住手脚远远不够。塞住嘴巴也不会让她的危险程度有分毫减少。所以，阻魔金是唯一的解决方案。
201773_name;特莉丝：心灵传动
201773_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword><keyword=create>创造</keyword>并打出双方当前牌组中 1 张铜色“特殊”牌。
201774_fluff;“丹德里恩大师跟我说过你所有的冒险故事。比如他是如何用歌声来助你战斗，他又是如何用琴声驯服了巨章鱼怪……”
201774_name;丹德里恩：虚妄荣光
201774_tooltip;<keyword=deploy>部署：</keyword>摧毁 1 个敌军“野兽”单位。
201776_fluff;“文胜于武，笔胜于剑。”
201776_name;丹德里恩：传奇诗人
201776_tooltip;<keyword=deploy>部署：</keyword>抽 1 张牌，随后打出 1 张牌。
201777_fluff;“我们内心从不畏惧。不过，倒是有一个人类……弗农·罗契。千万要当心他。”
201777_name;罗契：冷酷之心
201777_tooltip;<keyword=order>指令：</keyword><keyword=seize>抓捕</keyword> 1 个战力不高于“罗契：冷酷之心”<keyword=charge>充能</keyword>数的敌军单位，随后移除所有<keyword=charge>充能</keyword>。\n<keyword=charge>充能：</keyword>{Charges}。\n每回合开始时，获得<keyword=charge>充能</keyword> +{Charges2}。
201778_fluff;“我必须要团结各大家族。我希望能够避免开战。但假如尼弗迦德执意来犯，那我们就一定要同仇敌忾。”
201778_name;凯瑞丝：无所畏惧
201778_tooltip;待定文字
201779_fluff;“布洛克莱昂的意义远高于我的生命。她是一位母亲，关怀着自己的孩子们。我至死都要捍卫她。”
201779_name;森林的召唤
201779_tooltip;将 1 个友军单位洗回己方牌组，随后从己方牌组打出 1 个主类别相同的单位，并使其获得 {Boost} 点增益。
201780_fluff;“是的，我预见了未来。但里面没有你的位置。”
201780_name;叶奈法：未卜先知
201780_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>随机<keyword=reveal>揭示</keyword>己方牌组 1 张单位牌，并使 1 个友军单位获得其战力的增益。
201781_fluff;“老巫妪说过你会来。她们在水面上预见了你的到来。”
201781_name;伊勒瑞斯
201781_tooltip;<keyword=order>指令：</keyword>若己方控制最强的单位，则对 1 个单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
201817_fluff;“真是难以置信，”希里回过神来想道，“在这个世界，独角兽已经不存在了。它们早就灭绝了。”
201817_name;伊瓦拉夸克斯
201817_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword><keyword=summon>召唤</keyword>双方牌组中招募费用最高的单位至各自近战排。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword><keyword=summon>召唤</keyword>双方牌组中招募费用最低的单位至各自远程排。
202044_fluff;“害虫就得严加管教。还要经常抽上几鞭子！”
202044_name;“瘸子”戈温
202044_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>对 1 个敌军单位和所有它的同名牌造成 {Damage} 点伤害。
202054_fluff;每一盘都用碎干酪作配菜。加入精灵添加风味。趁热上。
202054_name;精灵洋葱汤
202054_tooltip;摧毁 {Maxtargets} 个相同颜色的友军单位，随后<keyword=create>创造</keyword>并打出 1 张相同颜色的单位牌。
202064_fluff;“变异剥夺了我们的情感，但不是脑子。”
202064_name;贝哈文的伊沃
202064_tooltip;<keyword=order>指令</keyword>，<keyword=melee>近战：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=charge>充能：</keyword>{Charges}。\n己方每打出 1 张“猎魔人”牌，便获得<keyword=charge>充能</keyword> +{Charge}。
202093_fluff;“丹德里恩，你愤世嫉俗、游戏花丛又谎话连篇——却也是我最好的朋友。”
202093_name;丹德里恩：正义使者
202093_tooltip;无特殊能力。
202094_fluff;“再朝货车走一步，我就一箭在你脑袋上穿个洞！”
202094_name;货车护卫队
202094_tooltip;无特殊能力。
202095_fluff;“我向梅里泰莉女神起誓，这附近确实有条路的……”
202095_name;车队向导
202095_tooltip;无特殊能力。
202096_fluff;“如果要付出这种代价方能拯救世界，那就让世界毁灭算了。”
202096_name;利维亚的杰洛特
202096_tooltip;无特殊能力。
202097_fluff;如果忽略它们会攻击人类的残酷事实，这些小家伙其实挺可爱的。
202097_name;孽鬼
202097_tooltip;无特殊能力。
202098_fluff;“圣书有云，世界原是一座华美的花园，众神将其交由人类打理。我等却熟视无睹！”
202098_name;德内斯勒的艾克
202098_tooltip;<keyword=deploy>部署：</keyword>若己方手牌中有“巨龙”牌，则获得<keyword=zeal>狂热</keyword>\n<keyword=order>指令：</keyword>摧毁 1 个战力不低于 {Power} 点的单位。
202099_fluff;“你手下的人可就是史帕拉流亡军？你便是人称野狗公爵的那位？”
202099_name;加斯科
202099_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>获得增益，在 {Power} - {Power2} 点之间随机选择。
202100_fluff;“那孩子不适合王位。他既缺乏智慧，又没有胆识。虽然这一点您和我都心知肚明……可他却不这样想。”
202100_name;维尔姆王子
202100_tooltip;<keyword=spying>间谍</keyword>。\n<keyword=deploy>部署：</keyword>从己方牌组随机打出 1 张金色牌。
202101_fluff;“陛下……女王去向百姓问话。这，不妥呀。”
202101_name;考德威尔伯爵
202101_tooltip;每回合结束时，移动至战场上战力最高单位的同排。
202102_fluff;“别看您的工程师脑袋像块炖肉，可他确实是个行家。”
202102_name;泽维尔·雷曼斯
202102_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword><keyword=banish>放逐</keyword>对方墓场中所有牌。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword><keyword=banish>放逐</keyword>己方墓场中所有牌。
202103_fluff;“克尔图里斯在这儿安家之后，矮人跟他打了将近一百年。后来巨龙厌倦了战斗，矮人也明白他哪儿都不会去，所以双方达成协议。他不去打扰矮人，矮人则尽量满足他的需要。”
202103_name;克尔图里斯
202103_tooltip;<keyword=melee>近战：</keyword>每回合结束时，场上单位较多的一方，其最弱的单位将被摧毁。
202104_fluff;“我到底做了什么？”法师被自己的创造物吓得大叫起来。
202104_name;畏惧者：破土而出
202104_tooltip;<keyword=immune>免疫</keyword>。
202105_fluff;脚下的沼泽突然一声巨响，炸了开来。两根螳螂般竖着尖刺的螯肢从泥淖中疾刺而出。那对可怕的绿色倒钩揪住一名不幸的步兵，把他拖入水下。
202105_name;污水怪
202105_tooltip;<keyword=deploy>部署：</keyword>摧毁所有战力为 {Power} 的单位。每摧毁 1 个单位，自身获得 {Boost} 点增益。
202106_fluff;布罗瓦尔·霍格曾经想把他踢出玛哈坎，因为他的起居室里多了一只羊驼……这故事说来就长了。
202106_name;加博·齐格林
202106_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>获得 <keyword=resilient>坚韧</keyword>。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>获得 <keyword=immune>免疫</keyword>。\n己方每打出 1 个“矮人”单位，则自身获得 {Boost} 点增益。
202107_fluff;“他赶着一车乱七八糟的玩意儿到我们这儿来，挨家挨户地上门，把他那些垃圾都吹上了天。结果呢，他都卖给了我们什么？会在手上爆炸的爆竹！能让你头发着火的生发剂！”
202107_name;巴纳巴斯·贝肯鲍尔
202107_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军“精灵”、“矮人”和“树精”单位获得 {Boost} 点增益。
202108_fluff;“于是我便发下誓言……永远不会使用魔法伤害他人。”
202108_name;哈吉的伊斯贝尔
202108_tooltip;<keyword=order>指令</keyword>，<keyword=ranged>远程：</keyword>检视双方牌组顶端的牌。保留 1 张，将另 1 张置入对手手牌。
202109_fluff;“海岸边上早就被搜刮干净了！所以我们为了金子和荣耀，驾驶战舰，顺着雅鲁加河开进！”
202109_name;“快嘴”古德蒙
202109_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>交换己方牌组和己方墓场中的所有卡牌。
202110_fluff;“采花的妇人才用盾……来把斧头吧！”
202110_name;“双刃”达葛
202110_tooltip;<keyword=melee>近战：</keyword>每有 1 个敌军单位受到伤害，自身便获得 {Boost} 点增益。
202111_fluff;尼弗迦德人没有一丝惊慌，朝女王径直走来。带头的尼弗迦德人穿着华贵的袍服。他的身上不仅带着麝香的气味，还有极度的高傲。
202111_name;特拉席恩·维迪法
202111_tooltip;<keyword=deploy>部署：</keyword>查看对方牌组顶端 {MaxTargets} 张牌，将其中 1 张置入对方墓场。
202112_fluff;“我为您的丈夫效劳十年，又辅佐了您八年。但我从未像今天这样，为了如此崇高的事业而战。”
202112_name;雷纳德·奥多
202112_tooltip;每有 1 个拥有<keyword=charge>充能</keyword>的友军单位被打出，使其获得<keyword=charge>充能</keyword> +1。
202113_fluff;“手下留情意味着有人要流血。所有松鼠党都将面临一个结局，至于是否死有余辜，就让诸神去操心吧。”
202113_name;黑蕾拉
202113_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成等同于友军“人类”单位数量的伤害。
202114_fluff;是先有鸡还是先有蛋？和凤凰相比，这个问题根本不值一提。
202114_name;雏凤
202114_tooltip;<keyword=doomed>佚亡</keyword>，<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>变为“凤凰”。
202115_fluff;“有一次，国王派了名特使去跟艾尔丹恩交涉……我怎么劝都没劝住。第二天，我们找到了使者的遗体。他被丢在林子里，身上插了面白旗。”
202115_name;艾尔丹恩
202116_fluff;“战事连天，统治者不存在尽量，也无法选择。而应当即拔剑上马，保卫他的子民。”
202116_name;米薇女王
202117_fluff;坟墓墙上的壁画描绘了安格林的沼泽，还有徘徊其间的各种野兽。其中最大最可怕的生物头上，刻着这样几个字：Gvaern Ichaer——猩红夫人。
202117_name;格尼阔拉
202118_fluff;“在我的故乡，在文明世界里，将领的职责是指挥部队，而不是像条疯狗一样横冲直撞，见人就咬。”
202118_name;阿达尔·爱普·达西
202119_fluff;“我们是来打架的。尼弗迦德人、莱里亚人……都一样。我们只想用战斗来洗刷我们的耻辱。”
202119_name;弑亲者恩约夫
202121_fluff;“嗷，嗷，嗷嗷！”
202121_name;史帕拉流亡军
202121_tooltip;<keyword=deploy>部署：</keyword>将 1 个单位移至其所在半场的另一排。
202122_fluff;“我认识一对小夫妻，刚结婚就劳燕分飞了。因为婚车里放了颗炸弹。”
202122_name;炸弹手
202122_tooltip;<keyword=deploy>部署：</keyword>摧毁 1 个敌军神器。
202124_fluff;看起来像螃蟹和蜘蛛的杂交……只是体型硕大无比。
202124_name;蟹蜘蛛巨兽
202124_tooltip;无特殊能力。
202125_fluff;丑陋的外表即是警告，叫你“离远点”。
202125_name;蟹蜘蛛雄蛛
202125_tooltip;无特殊能力。
202126_fluff;“货车里装的是什么？关我屁事？”
202126_name;雇佣兵护卫
202126_tooltip;无特殊能力。
202127_fluff;“左、右、左、右……为什么不能偶尔混着喊呢？！”
202127_name;脱逃的步兵
202127_tooltip;无特殊能力。
202128_fluff;“该死的弓弦！我的手指头都磨出泡了！”
202128_name;脱逃的弓手
202128_tooltip;无特殊能力。
202129_fluff;“用带尖的那头捅就是了。”
202129_name;长矛
202129_tooltip;无特殊能力。
202130_fluff;这种药水能加速伤口的结痂和痊愈，而它之所以叫做“燕子”，因为雨燕是春天与希望的象征。
202130_name;燕子药水
202130_tooltip;使 1 个单位获得 {Boost} 点增益。
202131_fluff;“用带尖的那头捅就是了。”
202131_name;长矛
202131_tooltip;<keyword=order>指令：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。
202132_fluff;猎魔人晃晃手指就能点灯，或把敌人烧成灰。
202132_name;杰洛特：伊格尼法印
202132_tooltip;<keyword=deploy>部署：</keyword>摧毁战力最高的敌军单位。
202133_fluff;“我很乐于助人，但我要是死了就帮不了你了。”
202133_name;丹德里恩：乐于助人
202133_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>使所有友军单位获得 {Power} 点增益。
202134_fluff;她的孩子们完美继承了她的美貌。
202134_name;虫群女王
202134_tooltip;对 {MaxTargets} 个敌军单位造成 {Damage} 点伤害。
202135_fluff;“精灵的视力拔群、准头精确。站那儿，我露一手给你看看。”
202135_name;松鼠党弓箭手
202135_tooltip;无特殊能力。
202136_fluff;“你说那个女精灵在大家打得不可开交时跳起舞来了？你疯了吗，下士？！”
202136_name;精灵战舞者
202136_tooltip;无特殊能力。
202137_fluff;“森林是我们的家园，也是你的葬身之地。”
202137_name;突击队领袖
202137_tooltip;<keyword=order>指令：</keyword>使 1 个单位获得 {Boost} 点增益。
202138_fluff;有时候，“年轻即是美”不过是大自然的谎言罢了。
202138_name;蟹蜘蛛幼虫
202138_tooltip;无特殊能力。
202139_fluff;“这个精灵是我的，再说一次，是我的！”
202139_name;车队首领
202139_tooltip;对 1 个单位和与其相邻的单位造成 {Damage} 点伤害。
202140_fluff;“记住，先生们！先下手为强！”
202140_name;战术优势
202140_tooltip;<keyword=immune>免疫</keyword>。\n<keyword=order>指令：</keyword>使 1 个友军单位获得 {Boost} 点增益。随后<keyword=banish>放逐</keyword>自身。\n若被移出战场，则<keyword=banish>放逐</keyword>自身。
202141_fluff;待定文字
202141_name;待定文字
202142_fluff;“各位小心，这座桥下有孽鬼出没。”
202142_name;孽鬼战士
202142_tooltip;无特殊能力。
202143_fluff;当人类面临自己无法理解之物时，常说“世界不应该是这样”；通常这只是因为他们的无知，可是有时人们这么说并没有错。
202143_name;食尸鬼
202143_tooltip;无特殊能力。
202144_fluff;浓雾悄然弥漫时，小雾妖便会出没，来享用它们的受害者。
202144_name;小雾妖
202144_tooltip;无特殊能力。
202145_fluff;人类心中潜藏着许多原始的恐惧。对迷雾的恐惧更是根深蒂固……
202145_name;远古小雾妖
202145_tooltip;无特殊能力。
202146_fluff;鹿首魔长得有点像鹿，一只又大又邪恶的鹿。
202146_name;鹿首魔
202146_tooltip;无特殊能力。
